control,simulation_boundary_s,reference_timestamp_ns,anchor_frame,scored_frame,left_reference_anchor_rad,left_reference_scored_rad,left_sonic_neutral_rad,left_sonic_scale_rad,left_positive_measured_rad,left_positive_velocity_rad_s,left_positive_proposed_target_rad,left_positive_applied_target_first_rad,left_positive_applied_target_last_rad,left_positive_requested_torque_nm,left_positive_applied_torque_nm,left_positive_contact_count,left_positive_raw_decoder_output,left_sonic_measured_rad,left_sonic_velocity_rad_s,left_sonic_proposed_target_rad,left_sonic_applied_target_first_rad,left_sonic_applied_target_last_rad,left_sonic_requested_torque_nm,left_sonic_applied_torque_nm,left_sonic_contact_count,left_sonic_raw_decoder_output,left_sonic_policy_presented_reference_rad,right_reference_anchor_rad,right_reference_scored_rad,right_sonic_neutral_rad,right_sonic_scale_rad,right_positive_measured_rad,right_positive_velocity_rad_s,right_positive_proposed_target_rad,right_positive_applied_target_first_rad,right_positive_applied_target_last_rad,right_positive_requested_torque_nm,right_positive_applied_torque_nm,right_positive_contact_count,right_positive_raw_decoder_output,right_sonic_measured_rad,right_sonic_velocity_rad_s,right_sonic_proposed_target_rad,right_sonic_applied_target_first_rad,right_sonic_applied_target_last_rad,right_sonic_requested_torque_nm,right_sonic_applied_torque_nm,right_sonic_contact_count,right_sonic_raw_decoder_output,right_sonic_policy_presented_reference_rad
2536,50.72,51920000000,2545,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.623516908804305,-0.00016582838411868258,0.5004990023390556,0.5005043321072317,0.5004990023390556,"[-12.189307042824824, -12.189278240598856, -12.189778085069623, -12.189740339124564, -12.189704303393851, -12.18966976338436, -12.189636522917441, -12.189604405334313, -12.189573253389435, -12.189542928417252]","[-12.189307042824824, -12.189278240598856, -12.189778085069623, -12.189740339124564, -12.189704303393851, -12.18966976338436, -12.189636522917441, -12.189604405334313, -12.189573253389435, -12.189542928417252]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6962085319830668,0.00016393717825160137,0.5704322073439794,0.5704298246240889,0.5704322073439794,"[-12.465506673574309, -12.465538229729109, -12.465333445891712, -12.465369836873812, -12.465405210722876, -12.465439708929422, -12.465473461710484, -12.465506587516678, -12.465539192927727, -12.465571372864382]","[-12.465506673574309, -12.465538229729109, -12.465333445891712, -12.465369836873812, -12.465405210722876, -12.465439708929422, -12.465473461710484, -12.465506587516678, -12.465539192927727, -12.465571372864382]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2537,50.74,51940000000,2546,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235135988096389,-0.0001648599104201374,0.5004932754508977,0.5004990023390556,0.5004932754508977,"[-12.189513309115478, -12.18948429014569, -12.189455780670379, -12.189995228527128, -12.189952772663794, -12.189912518755369, -12.189874186283609, -12.189837523089738, -12.189802305119596, -12.189768335021073]","[-12.189513309115478, -12.18948429014569, -12.189455780670379, -12.189995228527128, -12.189952772663794, -12.189912518755369, -12.189874186283609, -12.189837523089738, -12.189802305119596, -12.189768335021073]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6962118253867219,0.0001649342192272569,0.5704344019544049,0.5704322073439794,0.5704344019544049,"[-12.465603211037717, -12.465634780566278, -12.465666144702006, -12.465479875170564, -12.46551184071463, -12.465543318831182, -12.465574368194558, -12.465605050705255, -12.465635428424696, -12.465665561362195]","[-12.465603211037717, -12.465634780566278, -12.465666144702006, -12.465479875170564, -12.46551184071463, -12.465543318831182, -12.465574368194558, -12.465605050705255, -12.465635428424696, -12.465665561362195]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2538,50.76,51960000000,2547,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235102836462632,-0.00016753348884828272,0.5004874649585332,0.5004932754508977,0.5004874649585332,"[-12.1897354401834, -12.189703470553383, -12.190248107081258, -12.190204516957975, -12.190163056457203, -12.19012346744169, -12.19008551638526, -12.190048994591969, -12.190013717271974, -12.189979522020565]","[-12.1897354401834, -12.189703470553383, -12.190248107081258, -12.190204516957975, -12.190163056457203, -12.19012346744169, -12.19008551638526, -12.190048994591969, -12.190013717271974, -12.189979522020565]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6962151018684476,0.00016256977103889676,0.5704362203459002,0.5704344019544049,0.5704362203459002,"[-12.465695505954299, -12.465725314087859, -12.4655748328001, -12.465605442107218, -12.465635477255603, -12.4656650308519, -12.465694191270316, -12.465723041091596, -12.465751656090687, -12.46578010467403]","[-12.465695505954299, -12.465725314087859, -12.4655748328001, -12.465605442107218, -12.465635477255603, -12.4656650308519, -12.465694191270316, -12.465723041091596, -12.465751656090687, -12.46578010467403]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2539,50.78,51980000000,2548,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235068779365588,-0.000171889840574354,0.5004822396956154,0.5004874649585332,0.5004822396956154,"[-12.18994626701774, -12.189913829128528, -12.190399917370504, -12.19036058787716, -12.190323023853237, -12.190287014206563, -12.19025236502953, -12.190218901097394, -12.19018646595147, -12.190154921196376]","[-12.18994626701774, -12.189913829128528, -12.190399917370504, -12.19036058787716, -12.190323023853237, -12.190287014206563, -12.19025236502953, -12.190218901097394, -12.19018646595147, -12.190154921196376]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6962183131479248,0.00015859258118736702,0.5704393137015475,0.5704362203459002,0.5704393137015475,"[-12.465808447671131, -12.465836738393177, -12.465558476196524, -12.465593326276526, -12.465627238181444, -12.465660348623492, -12.46569278410564, -12.465724660160907, -12.46575608103239, -12.465787139710633]","[-12.465808447671131, -12.465836738393177, -12.465558476196524, -12.465593326276526, -12.465627238181444, -12.465660348623492, -12.46569278410564, -12.465724660160907, -12.46575608103239, -12.465787139710633]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2540,50.800000000000004,52000000000,2549,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6235034322990962,-0.00017164886461410315,0.5004765337085093,0.5004822396956154,0.5004765337085093,"[-12.190124145375478, -12.19009403264194, -12.190064491351684, -12.190600897019758, -12.190559639068432, -12.190520418528655, -12.190482984096816, -12.190447107795237, -12.190412585498946, -12.190379236212086]","[-12.190124145375478, -12.19009403264194, -12.190064491351684, -12.190600897019758, -12.190559639068432, -12.190520418528655, -12.190482984096816, -12.190447107795237, -12.190412585498946, -12.190379236212086]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6962214856773293,0.00015885009184257986,0.5704417173224897,0.5704393137015475,0.5704417173224897,"[-12.465817918249389, -12.465848488277373, -12.465878911647755, -12.465671046106612, -12.46570426430507, -12.465736808985506, -12.465768772884237, -12.465800245753819, -12.465831312431932, -12.465862051535325]","[-12.465817918249389, -12.465848488277373, -12.465878911647755, -12.465671046106612, -12.46570426430507, -12.465736808985506, -12.465768772884237, -12.465800245753819, -12.465831312431932, -12.465862051535325]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2541,50.82,52020000000,2550,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.623500002043734,-0.00017208731995240351,0.5004704306014214,0.5004765337085093,0.5004704306014214,"[-12.190346900691365, -12.19031543975815, -12.190889540824697, -12.190842440420656, -12.190797979428611, -12.190755822758216, -12.190715671784057, -12.190677262714047, -12.190640364110456, -12.190604774064017]","[-12.190346900691365, -12.19031543975815, -12.190889540824697, -12.190842440420656, -12.190797979428611, -12.190755822758216, -12.190715671784057, -12.190677262714047, -12.190640364110456, -12.190604774064017]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6962246598462023,0.00015857370528640625,0.5704437029223985,0.5704417173224897,0.5704437029223985,"[-12.465892534672063, -12.465922826064096, -12.465756212649742, -12.46578482137378, -12.46581317341513, -12.465841307151113, -12.465869267340969, -12.465897101440353, -12.465924856895715, -12.465952579229887]","[-12.465892534672063, -12.465922826064096, -12.465756212649742, -12.46578482137378, -12.46581317341513, -12.465841307151113, -12.465869267340969, -12.465897101440353, -12.465924856895715, -12.465952579229887]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2542,50.84,52040000000,2551,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6234964956027425,-0.00017746218214933704,0.5004647246143151,0.5004704306014214,0.5004647246143151,"[-12.19057031729412, -12.190536842326164, -12.19106967318776, -12.191025819987363, -12.190984138086087, -12.190944367742356, -12.190906273413356, -12.190869644197287, -12.190834293032975, -12.190800055247763]","[-12.19057031729412, -12.190536842326164, -12.19106967318776, -12.191025819987363, -12.190984138086087, -12.190944367742356, -12.190906273413356, -12.190869644197287, -12.190834293032975, -12.190800055247763]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6962277913287082,0.0001544874944535338,0.5704459393349273,0.5704437029223985,0.5704459393349273,"[-12.465980310751492, -12.466008089744008, -12.465814325050268, -12.465844817076261, -12.465874813904147, -12.465904395783244, -12.465933641674447, -12.465962626938738, -12.465991421761478, -12.466020090169325]","[-12.465980310751492, -12.466008089744008, -12.465814325050268, -12.465844817076261, -12.465874813904147, -12.465904395783244, -12.465933641674447, -12.465962626938738, -12.465991421761478, -12.466020090169325]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2543,50.86,52060000000,2552,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6234929123713305,-0.00017966422615314027,0.500459144033519,0.5004647246143151,0.500459144033519,"[-12.190766786795493, -12.19073436238079, -12.190702673584251, -12.191224653850115, -12.191177313522878, -12.191132512553619, -12.191089939497875, -12.191049316146543, -12.191010396369126, -12.190972963958666]","[-12.190766786795493, -12.19073436238079, -12.190702673584251, -12.191224653850115, -12.191177313522878, -12.191132512553619, -12.191089939497875, -12.191049316146543, -12.191010396369126, -12.190972963958666]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.696230856076993,0.00015231465333654344,0.5704479040337844,0.5704459393349273,0.5704479040337844,"[-12.466048689504396, -12.466077270244103, -12.4661058760747, -12.465939845568904, -12.465967292201046, -12.465994603909017, -12.466021809949318, -12.466048945744241, -12.466076049570074, -12.466103160070103]","[-12.466048689504396, -12.466077270244103, -12.4661058760747, -12.465939845568904, -12.465967292201046, -12.465994603909017, -12.466021809949318, -12.466048945744241, -12.466076049570074, -12.466103160070103]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2544,50.88,52080000000,2553,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6234892883962724,-0.00018344518299587186,0.5004532499369478,0.500459144033519,0.5004532499369478,"[-12.190936830051726, -12.190901830437596, -12.191451918636858, -12.191402958599445, -12.191356712860912, -12.191312850812926, -12.19127107704579, -12.191231129867516, -12.191192778969267, -12.191155822733139]","[-12.190936830051726, -12.190901830437596, -12.191451918636858, -12.191402958599445, -12.191356712860912, -12.191312850812926, -12.19127107704579, -12.191231129867516, -12.191192778969267, -12.191155822733139]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6962338670563536,0.00014881798281160988,0.5704502867536749,0.5704479040337844,0.5704502867536749,"[-12.46613031446462, -12.46615754732103, -12.465948765971099, -12.465976341220097, -12.466003651141389, -12.466030747853823, -12.466057687381534, -12.466084526302335, -12.466111319345787, -12.466138117744116]","[-12.46613031446462, -12.46615754732103, -12.465948765971099, -12.465976341220097, -12.466003651141389, -12.466030747853823, -12.466057687381534, -12.466084526302335, -12.466111319345787, -12.466138117744116]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2545,50.9,52100000000,2554,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6234855547776161,-0.00018833431715521422,0.5004477320593066,0.5004532499369478,0.5004477320593066,"[-12.191120085451558, -12.191085414613907, -12.19159849134483, -12.191554360404169, -12.19151231809951, -12.191472126044298, -12.191433566959862, -12.191396445411058, -12.191360587301412, -12.19132583870718]","[-12.191120085451558, -12.191085414613907, -12.19159849134483, -12.191554360404169, -12.19151231809951, -12.191472126044298, -12.191433566959862, -12.191396445411058, -12.191360587301412, -12.19132583870718]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6962368077452745,0.00014554633907019678,0.5704520842441185,0.5704502867536749,0.5704520842441185,"[-12.466164968173489, -12.466191912141992, -12.466040857235361, -12.466070288820081, -12.466099260449317, -12.466127862505108, -12.46615618011459, -12.466184291864689, -12.466212269007697, -12.466240175065575]","[-12.466164968173489, -12.466191912141992, -12.466040857235361, -12.466070288820081, -12.466099260449317, -12.466127862505108, -12.46615618011459, -12.466184291864689, -12.466212269007697, -12.466240175065575]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2546,50.92,52120000000,2555,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6234817772454156,-0.0001884114427462174,0.5004421514785105,0.5004477320593066,0.5004421514785105,"[-12.191292064382468, -12.191259146126969, -12.191226981135834, -12.191748507187494, -12.191704437257064, -12.19166263478881, -12.191622824140152, -12.191584757409569, -12.191548213958043, -12.191512998925809]","[-12.191292064382468, -12.191259146126969, -12.191226981135834, -12.191748507187494, -12.191704437257064, -12.19166263478881, -12.191622824140152, -12.191584757409569, -12.191548213958043, -12.191512998925809]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6962397070657658,0.00014458069683431665,0.5704550103913525,0.5704520842441185,0.5704550103913525,"[-12.466268065757598, -12.466295989166406, -12.46632398607338, -12.46606211381475, -12.466093214049161, -12.466123804098466, -12.466153966481913, -12.466183781410201, -12.466213324765292, -12.466242666751436]","[-12.466268065757598, -12.466295989166406, -12.46632398607338, -12.46606211381475, -12.466093214049161, -12.466123804098466, -12.466153966481913, -12.466183781410201, -12.466213324765292, -12.466242666751436]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2547,50.94,52140000000,2556,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6234780242665222,-0.00018749773277421076,0.5004360274703709,0.5004421514785105,0.5004360274703709,"[-12.191478941275161, -12.19144589165551, -12.192020599844236, -12.191971417793388, -12.19192507867412, -12.191881227188668, -12.191839546987103, -12.191799758701281, -12.191761617156418, -12.191724908271272]","[-12.191478941275161, -12.19144589165551, -12.192020599844236, -12.191971417793388, -12.19192507867412, -12.191881227188668, -12.191839546987103, -12.191799758701281, -12.191761617156418, -12.191724908271272]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6962426069094776,0.00014559704837757213,0.5704569750902095,0.5704550103913525,0.5704569750902095,"[-12.466271871078467, -12.466300994562244, -12.46613538846186, -12.46616286900072, -12.466190174035688, -12.466217338436229, -12.466244403536344, -12.466271413451215, -12.4662984123696, -12.466325442634794]","[-12.466271871078467, -12.466300994562244, -12.46613538846186, -12.46616286900072, -12.466190174035688, -12.466217338436229, -12.466244403536344, -12.466271413451215, -12.4662984123696, -12.466325442634794]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2548,50.96,52160000000,2557,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6234742318311673,-0.0001907551749072514,0.5004296317485596,0.5004360274703709,0.5004296317485596,"[-12.191689445926631, -12.191655068944941, -12.192255444248637, -12.192204094136608, -12.192155692959021, -12.19210987951616, -12.19206633203495, -12.192024766304117, -12.191984932879869, -12.191946613931067]","[-12.191689445926631, -12.191655068944941, -12.192255444248637, -12.192204094136608, -12.192155692959021, -12.19210987951616, -12.19206633203495, -12.192024766304117, -12.191984932879869, -12.191946613931067]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6962455030905026,0.00014375263240701746,0.57045898159117,0.5704569750902095,0.57045898159117,"[-12.46635254344741, -12.466379750051809, -12.466208252191588, -12.466233280164193, -12.466258321129128, -12.466283391879495, -12.466308517764881, -12.466333728852211, -12.466359057006784, -12.466384533754244]","[-12.46635254344741, -12.466379750051809, -12.466208252191588, -12.466233280164193, -12.466258321129128, -12.466283391879495, -12.466308517764881, -12.466333728852211, -12.466359057006784, -12.466384533754244]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
2549,50.980000000000004,52180000000,2558,1579,0.5651707240587877,0.5651707240587877,0.669,0.35,0.6234703576236279,-0.00019546351896506073,0.5004241974751251,0.5004296317485596,0.5004241974751251,"[-12.191909620031199, -12.191873787059244, -12.191838973293407, -12.192343584699561, -12.19229711153702, -12.19225300452413, -12.192210984462124, -12.19217080065425, -12.192132230123699, -12.192095075949814]","[-12.191909620031199, -12.191873787059244, -12.191838973293407, -12.192343584699561, -12.19229711153702, -12.19225300452413, -12.192210984462124, -12.19217080065425, -12.192132230123699, -12.192095075949814]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,,0.5651707255447719,0.5651707255447719,0.669,0.35,0.6962483373477296,0.00013988755254595498,0.5704611762015954,0.57045898159117,0.5704611762015954,"[-12.466410188778017, -12.466436048922098, -12.46646213758131, -12.46627099193965, -12.466298712445875, -12.46632619824288, -12.46635350418449, -12.46638068642176, -12.466407799815512, -12.46643489613148]","[-12.466410188778017, -12.466436048922098, -12.46646213758131, -12.46627099193965, -12.466298712445875, -12.46632619824288, -12.46635350418449, -12.46638068642176, -12.466407799815512, -12.46643489613148]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",not_applicable_applied_sequence,,,,,,,,,,
